93,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/93.jpg,1509 Silk Tree,"Bakersfield, CA",24,3,2.0,1683,290000
94,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/94.jpg,3411 Dakota Street,"Rosamond, CA",312,5,2.0,1837,260000
95,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/95.jpg,3319 Garnet Avenue,"Rosamond, CA",312,3,2.0,1630,259900
96,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/96.jpg,6788 Lakeview Drive,"Frazier Park, CA",122,3,2.0,1198,280000
97,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/97.jpg,19700 Breeze Place,"Tehachapi, CA",367,3,2.0,1512,274999
98,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/98.jpg,10017 Laurie Avenue,"Bakersfield, CA",24,3,2.0,1515,275000
99,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/99.jpg,9825 Karen Ave,"California City, CA",57,4,2.1,1996,269669
100,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/100.jpg,11801 Pasture Avenue,"Tehachapi, CA",367,4,3.1,3648,249000
101,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/101.jpg,9721 Manhattan Drive,"Bakersfield, CA",24,3,2.0,1316,275000
102,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/102.jpg,8315 Hemlock Court,"Bakersfield, CA",24,3,2.1,1608,250000
103,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/103.jpg,3808 Whirlwind Drive,"Bakersfield, CA",24,5,2.1,2228,299000
104,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/104.jpg,2310 St Bernard Drive,"Pine Mountain Club, CA",282,3,2.0,1800,270000
105,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/105.jpg,608 Poinsettia Avenue,"Rosamond, CA",312,3,2.0,1425,255000
106,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/106.jpg,20844 Village,"California City, CA",57,4,3.0,1991,265000
107,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/107.jpg,3412 Whisper Sands Avenue,"Rosamond, CA",312,3,2.0,1735,295000
108,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/108.jpg,13631 Foyers Fall Dr,"Bakersfield, CA",24,4,2.0,1639,295000
109,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/109.jpg,2822 Dixie Street,"Rosamond, CA",312,3,2.0,1500,245000
110,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/110.jpg,15505 Nesthorn Way,"Pine Mountain Club, CA",282,2,2.0,1137,259000
111,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/111.jpg,1665 E Balboa Avenue,"Mojave, CA",220,6,5.0,2352,300000
112,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/112.jpg,9840 Margery Avenue,"California City, CA",57,3,2.0,2400,258000
113,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/113.jpg,4048 Summit Drive,"Frazier Park, CA",122,3,3.1,1526,275000
114,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/114.jpg,3142 Carnation St.,"Rosamond, CA",312,3,2.0,1687,260000
115,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/115.jpg,3321 Santa Clara Trail,"Frazier Park, CA",122,3,2.1,1558,295000
116,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/116.jpg,2309 Symonds Drive,"Pine Mountain Club, CA",282,2,2.0,1378,249000
117,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/117.jpg,2600 Westland Drive,"Rosamond, CA",312,3,2.0,1473,269900
118,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/118.jpg,6614 Clear Water Creek Way,"Bakersfield, CA",24,4,3.0,1982,299900
119,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/119.jpg,904 Yosemite Drive,"Lebec, CA",196,3,2.0,1800,259000
120,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/120.jpg,21410 Brook Drive,"Tehachapi, CA",367,3,2.0,1320,249000
121,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/121.jpg,4213 Spruce,"Frazier Park, CA",122,3,2.0,1665,289000
122,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/122.jpg,1456 BRADFORD Avenue,"Rosamond, CA",312,3,2.0,1484,255000
123,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/123.jpg,27509 Prospect Street,"Boron, CA",45,3,2.0,1800,299000
124,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/124.jpg,2516 Arbor Drive,"Frazier Park, CA",122,3,2.0,2176,260000
125,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/125.jpg,2101 Freeman Drive,"Frazier Park, CA",122,3,3.0,1376,269900
126,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/126.jpg,24440 Jacaranda Drive,"Tehachapi, CA",367,4,2.0,1888,255000
127,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/127.jpg,1604 Banff,"Pine Mountain Club, CA",282,3,3.0,1293,279000
128,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/128.jpg,604 Canyon Drive,"Lebec, CA",196,3,3.0,2479,299500
129,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/129.jpg,1425 Zion Way,"Pine Mountain Club, CA",282,4,2.1,1579,279000
130,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/130.jpg,19701 Pine Ridge Drive,"Tehachapi, CA",367,3,3.0,2354,249000
131,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/131.jpg,1826 Zermatt Drive,"Pine Mountain Club, CA",282,3,2.2,1426,249000
132,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/132.jpg,1425 Dogwood,"Pine Mountain Club, CA",282,2,2.0,1520,265000
133,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/133.jpg,16800 Aleutian Drive,"Pine Mountain Club, CA",282,3,2.0,1920,275000
134,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/134.jpg,4100 N End Drive,"Frazier Park, CA",122,3,2.0,1836,274900
135,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/135.jpg,1620 Bernina Drive,"Pine Mountain Club, CA",282,3,2.0,1688,274960
136,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/136.jpg,9316 Carvalho Court,"Bakersfield, CA",24,3,2.0,1411,250000
137,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/137.jpg,126 Pinon Street,"Frazier Park, CA",122,4,2.1,1897,285000
138,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/138.jpg,2604 Basel Court,"Pine Mountain Club, CA",282,2,2.0,1733,278300
139,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/139.jpg,4001 Los Padres Drive,"Frazier Park, CA",122,2,2.0,1536,245000
140,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/140.jpg,1812 Poplar Way,"Pine Mountain Club, CA",282,3,2.1,1712,285000
141,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/141.jpg,9501 Redwood Boulevard,"California City, CA",57,3,2.0,1400,249000
142,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/142.jpg,2624 Basel Court,"Pine Mountain Club, CA",282,3,2.0,1459,299000
143,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/143.jpg,1801 Freeman Drive,"Frazier Park, CA",122,3,2.0,1380,249900
144,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/144.jpg,2325 Cypress Way,"Pine Mountain Club, CA",282,3,2.1,1728,299000
145,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/145.jpg,20121 Airway Boulevard,"California City, CA",57,3,3.1,2571,275000
146,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/146.jpg,2300 Askin Court,"Pine Mountain Club, CA",282,4,3.0,2300,299000
147,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/147.jpg,14920 Geneva Court,"Pine Mountain Club, CA",282,3,2.0,1344,279000
148,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/148.jpg,1612 Zermatt Drive,"Pine Mountain Club, CA",282,3,2.0,1536,278888
149,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/149.jpg,24575 Sarida Avenue,"Tehachapi, CA",367,3,1.0,1368,300000
150,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/150.jpg,2312 Dom Court,"Pine Mountain Club, CA",282,3,2.0,1792,299000
151,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/151.jpg,5315 Mountain Plover Avenue,"Bakersfield, CA",24,3,2.1,2011,339900
152,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/152.jpg,2336 Newberry Street,"Rosamond, CA",312,5,3.1,2557,344500
153,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/153.jpg,29201 N Lower Valley Road,"Tehachapi, CA",367,4,2.0,1703,315000
154,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/154.jpg,1601 Woodland Drive,"Pine Mountain Club, CA",282,3,2.0,1615,329900
155,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/155.jpg,27720 Oakflat Drive,"Tehachapi, CA",367,3,3.0,1656,355000
156,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/156.jpg,4205 Marella Way,"Bakersfield, CA",24,4,3.0,2792,325000
157,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/157.jpg,3433 Summer Breeze Avenue,"Rosamond, CA",312,4,2.1,1831,319900
158,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/158.jpg,901 Eagle Lane,"Frazier Park, CA",122,4,2.0,2216,349000
159,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/159.jpg,22816 Yeager Court,"Tehachapi, CA",367,3,2.0,1685,339000
160,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/160.jpg,6725 Paper Birch Lane,"Bakersfield, CA",24,4,2.0,1838,315000
161,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/161.jpg,4017 Aero Way,"Rosamond, CA",312,4,3.0,1689,315000
162,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/162.jpg,11104 Cypress Falls Ave,"Bakersfield, CA",24,4,2.0,2043,335000
163,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/163.jpg,8043 Mojave-Tropico,"Mojave, CA",220,3,2.1,2112,330000
164,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/164.jpg,3808 Whirlwind Drive,"Bakersfield, CA",24,5,2.1,2228,299000
165,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/165.jpg,1167 Alder Avenue,"Tehachapi, CA",367,3,2.0,1833,340000
166,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/166.jpg,3445 Quiet Splendor Court,"Rosamond, CA",312,4,2.1,2498,349990
167,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/167.jpg,3412 Whisper Sands Avenue,"Rosamond, CA",312,3,2.0,1735,295000
168,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/168.jpg,13631 Foyers Fall Dr,"Bakersfield, CA",24,4,2.0,1639,295000
169,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/169.jpg,29851 Starland,"Tehachapi, CA",367,3,2.0,1954,309900
170,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/170.jpg,2411 Crimson Avenue,"Rosamond, CA",312,5,3.1,2637,350000
171,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/171.jpg,10240 Redwood Boulevard,"California City, CA",57,5,4.0,2631,311000
172,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/172.jpg,2894 Delmar Avenue,"Mojave, CA",220,3,2.1,1622,319000
173,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/173.jpg,1665 E Balboa Avenue,"Mojave, CA",220,6,5.0,2352,300000
174,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/174.jpg,19225 Jacks Hill Road,"Stallion Springs, CA",357,4,2.0,2302,344900
175,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/175.jpg,1301 Princeton,"Bakersfield, CA",24,3,3.0,2639,329999
176,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/176.jpg,1700 Bernina Drive,"Pine Mountain Club, CA",282,3,1.2,2304,329900
177,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/177.jpg,1309 Woodland Drive,"Pine Mountain Club, CA",282,3,2.1,1640,335000
178,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/178.jpg,3321 Santa Clara Trail,"Frazier Park, CA",122,3,2.1,1558,295000
179,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/179.jpg,6614 Clear Water Creek Way,"Bakersfield, CA",24,4,3.0,1982,299900
180,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/180.jpg,29500 Butterfield Way,"Tehachapi, CA",367,3,2.0,1883,329000
181,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/181.jpg,27509 Prospect Street,"Boron, CA",45,3,2.0,1800,299000
182,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/182.jpg,431 Butler Road,"Bakersfield, CA",24,5,4.0,3865,349900
183,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/183.jpg,3540 Gold Crest Lane,"Rosamond, CA",312,4,3.1,1987,316900
184,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/184.jpg,612 Dennison Lane,"Bakersfield, CA",24,3,2.0,2248,336800
185,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/185.jpg,5310 Fountain Grass Avenue,"Bakersfield, CA",24,5,3.0,2972,349000
186,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/186.jpg,22321 Briarwood Street,"Tehachapi, CA",367,4,2.0,1962,329999
187,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/187.jpg,9216 Whispering Pines Road,"Frazier Park, CA",122,4,2.1,1856,328000
188,/home/utente/rental_property/lib/House_dataset/socal2/socal_pics/188.jpg,26990 Owl Court,"Tehachapi, CA",367,4,2.0,2065,317000
